dept_name_raw,class_100,class_200,class_300_400,class_500,class_700,class_800,fiscal_year,class_900,total,dept_name,dept_code,abbreviation,dept_major_code
Mayor - Office of Labor Relations,542016.0,3277.0,8160.0,0.0,0.0,0.0,2014,0.0,553453.0,Labor,03,,03
Mayor - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2014,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mayor Mural Arts Program,449625.0,951800.0,0.0,0.0,0.0,0.0,2014,0.0,1401425.0,Mural Arts Program,50,Mural Arts,50
Mayor's Office,4151380.0,990336.0,50165.0,0.0,0.0,0.0,2014,0.0,5191881.0,Mayor's Office,05,Mayor,05
Mayor's Office of Transportation,498887.0,289930.0,0.0,0.0,0.0,0.0,2014,0.0,788817.0,Mayor's Office of Transportation and Utilities,46,,46
Office of Arts & Culture & the Creative  Economy,199800.0,393800.0,7000.0,2070688.0,0.0,0.0,2014,0.0,2671288.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and  Intellectual Disability,1239264.0,12593483.0,0.0,0.0,0.0,0.0,2014,0.0,13832747.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Housing and Comm. Dev.,0.0,3020000.0,0.0,0.0,0.0,0.0,2014,0.0,3020000.0,Office of Housing and Community Development,06,,06
Office of Human Resources,4852216.0,964070.0,69932.0,0.0,0.0,0.0,2014,0.0,5886218.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,19309536.0,57204148.0,8480497.0,0.0,0.0,0.0,2014,0.0,84994181.0,Office of Innovation and Technology,04,OIT,04
Office of Property Assessment,10158928.0,2309748.0,857600.0,0.0,0.0,0.0,2014,0.0,13326276.0,Office of Property Assessment,59,OPA,59
Office of Supportive Housing,7780503.0,35459579.0,344127.0,32421.0,0.0,0.0,2014,0.0,43616630.0,Office of Homeless Services,24,OHS,24
Office of the Inspector Genera,1338869.0,115375.0,7825.0,0.0,0.0,0.0,2014,0.0,1462069.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,40215707.0,6214525.0,2593805.0,2289500.0,0.0,0.0,2014,0.0,51313537.0,Department of Parks and Recreation,16,Parks & Recreation,16
Police,579668096.0,7252307.0,8673352.0,0.0,0.0,0.0,2014,0.0,595593755.0,Police Department,11,Police,11
Prisons,128556476.0,104177807.0,4768744.0,1301757.0,0.0,0.0,2014,0.0,238804784.0,Philadelphia Prison System,23,Prisons,23
Procurement,2277794.0,2316267.0,49054.0,0.0,0.0,0.0,2014,0.0,4643115.0,Procurement Department,38,Procurement,38
Public Health,47538405.0,60953424.0,5490768.0,0.0,0.0,500000.0,2014,0.0,114482597.0,Department of Public Health,14,Public Health,14
Public Property,7920956.0,24669008.0,1288535.0,0.0,0.0,23576462.0,2014,0.0,57454961.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,67062000.0,0.0,0.0,0.0,0.0,2014,0.0,67062000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,19074780.0,0.0,0.0,0.0,0.0,2014,0.0,19074780.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,30313424.0,0.0,0.0,0.0,0.0,2014,0.0,30313424.0,Public Property: Utilities,20-U,,20
Records,2862324.0,1083779.0,78758.0,1456.0,0.0,0.0,2014,0.0,4026317.0,Department of Records,31,Records,31
Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2014,0.0,250000.0,Finance: Refunds,35-R,,35
Register of Wills,3224645.0,75486.0,103210.0,0.0,0.0,0.0,2014,0.0,3403341.0,Register of Wills,68,,68
Revenue,16387696.0,3570349.0,602576.0,0.0,0.0,0.0,2014,0.0,20560621.0,Department of Revenue,36,Revenue,36
Sheriff,13716268.0,445042.0,508532.0,0.0,0.0,0.0,2014,0.0,14669842.0,Office of the Sheriff,70,Sheriff,70
Streets,20824178.0,7226338.0,2201750.0,5000.0,0.0,0.0,2014,0.0,30257266.0,Streets Department,12,Streets,12
Streets W Sanitation,45145923.0,38501117.0,1608212.0,48171.0,0.0,0.0,2014,0.0,85303423.0,Streets: Sanitation,12-S,,12
Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2014,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Youth Commission,90000.0,46000.0,4080.0,0.0,0.0,0.0,2014,0.0,140080.0,Youth Commission,47,,47
Zoning Bd. of Adi.,322856.0,34541.0,0.0,0.0,0.0,0.0,2014,0.0,357397.0,Zoning Board of Adjustments,30,ZBA,30
Zoning Code Commission,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,0.0,Zoning Code Commission,57,,57
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0,0.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2015,0.0,2550000.0,Art Museum,34,,34
Atwater Kent Museum,234719.0,0.0,0.0,50000.0,0.0,0.0,2015,0.0,284719.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),7549687.0,497450.0,25000.0,0.0,0.0,0.0,2015,0.0,8072137.0,City Controller's Office,61,,61
Board of Ethics,894854.0,96000.0,14000.0,0.0,0.0,0.0,2015,0.0,1004854.0,Board of Ethics,45,,45
Board of Revision of Taxes,796660.0,20200.0,15727.0,0.0,0.0,0.0,2015,0.0,832587.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,5387427.0,3490770.0,541617.0,0.0,0.0,0.0,2015,0.0,9419814.0,City Commissioner's Office,73,City Commissioners,73
City Council,13899124.0,2004485.0,410650.0,100.0,0.0,100.0,2015,100.0,16314559.0,City Council,01,,01
City Planning Commission,2252584.0,79592.0,40652.0,0.0,0.0,0.0,2015,0.0,2372828.0,City Planning Commission,51,,51
City Representative,403358.0,561730.0,54000.0,0.0,0.0,0.0,2015,0.0,1019088.0,Office of the City Representative,41,City Rep,41
City Treasurer,780122.0,118444.0,22224.0,0.0,0.0,0.0,2015,0.0,920790.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,143541.0,29500.0,1094.0,0.0,0.0,52837133.0,2015,0.0,53011268.0,Civil Service Commission,55,,55
Commerce,1889967.0,333481.0,26654.0,500000.0,0.0,0.0,2015,0.0,2750102.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2015,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,1294448.0,0.0,0.0,0.0,0.0,2015,0.0,1294448.0,Commerce: Economic Stimulus,42-ES,,42
Director-Legal Services,0.0,41827017.0,0.0,0.0,0.0,0.0,2015,0.0,41827017.0,MDO: Legal Services,10-LS,,10
District Attorney,31762490.0,1816172.0,503621.0,0.0,0.0,0.0,2015,0.0,34082283.0,District Attorney's Office,69,DAO,69
Finance,8936046.0,5130961.0,110774.0,4675000.0,0.0,0.0,2015,0.0,18852781.0,Office of the Director of Finance,35,Finance,35
Finance-Community College Subsidy,0.0,0.0,0.0,26909207.0,0.0,0.0,2015,0.0,26909207.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits (1),1817314257.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,1817314257.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2015,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,33660000.0,0.0,0.0,2015,0.0,33660000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2015,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-Schoo District Contribution,0.0,0.0,0.0,69110300.0,0.0,0.0,2015,0.0,69110300.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2015,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,182883661.0,5100593.0,10613414.0,0.0,0.0,8162000.0,2015,0.0,206759668.0,Fire Department,13,Fire,13
First Judicial District,93202681.0,10656574.0,2391868.0,0.0,0.0,0.0,2015,0.0,106251123.0,First Judicial District,84,FJD,84
Fleet Management,15740507.0,5104396.0,26963211.0,0.0,0.0,0.0,2015,0.0,47808114.0,Office of Fleet Management,25,Fleet,25
Free Library,33919457.0,2752077.0,2002659.0,0.0,0.0,0.0,2015,0.0,38674193.0,The Free Library of Philadelphia,52,Free Library,52
Fund Commission (Debt Service),0.0,111217306.0,0.0,0.0,136578259.0,0.0,2015,0.0,247795565.0,Sinking Fund Commission,37,Sinking Fund,37
Historical Commission,410541.0,980.0,809.0,0.0,0.0,0.0,2015,0.0,412330.0,Historical Commission,32,,32
Human Relations Commission,2052219.0,34657.0,13031.0,0.0,0.0,0.0,2015,0.0,2099907.0,Commission on Human Relations,54,Human Relations,54
Human Services,24339410.0,74127032.0,1013814.0,0.0,0.0,0.0,2015,0.0,99480256.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,72792.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,72792.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L& Review,153629.0,10436.0,0.0,0.0,0.0,0.0,2015,0.0,164065.0,L&I: Board of Review,27,,27
L&I-Zoning Board of Adjustments,322856.0,34541.0,0.0,0.0,0.0,0.0,2015,0.0,357397.0,Zoning Board of Adjustments,30,ZBA,30
Labor Relations,616047.0,3277.0,8160.0,0.0,0.0,0.0,2015,0.0,627484.0,Labor,03,,03
Law,7163923.0,6010034.0,248676.0,0.0,0.0,0.0,2015,0.0,13422633.0,Law Department,44,Law,44
Licenses & Inspection,16877190.0,10042535.0,983613.0,0.0,0.0,0.0,2015,0.0,27903338.0,Department of Licenses and Inspections,26,L&I,26
Management -Vehicle Lease/Purch.,0.0,4500000.0,7465000.0,0.0,0.0,0.0,2015,0.0,11965000.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Managing Director,16050903.0,18155458.0,526819.0,0.0,0.0,0.0,2015,0.0,34733180.0,Managing Director's Office,10,MDO,10
Mayor's Office,4151380.0,1040336.0,50165.0,0.0,0.0,0.0,2015,0.0,5241881.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2015,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mayor's Office of Transportation &  Utilities,498887.0,289930.0,0.0,0.0,0.0,0.0,2015,0.0,788817.0,Mayor's Office of Transportation and Utilities,46,,46
Mural Arts Program,449625.0,1001800.0,0.0,0.0,0.0,0.0,2015,0.0,1451425.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative  Economy,199800.0,393800.0,7000.0,3370688.0,0.0,0.0,2015,0.0,3971288.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and  Intellectual disAbility,969170.0,12975510.0,0.0,0.0,0.0,0.0,2015,0.0,13944680.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Housing and Community  Development,0.0,3020000.0,0.0,0.0,0.0,0.0,2015,0.0,3020000.0,Office of Housing and Community Development,06,,06
Office of Human Resources,5145299.0,802070.0,69932.0,0.0,0.0,0.0,2015,0.0,6017301.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,19715777.0,53996284.0,8480497.0,0.0,0.0,0.0,2015,0.0,82192558.0,Office of Innovation and Technology,04,OIT,04
Office of Property Assessment,10717187.0,2774390.0,794600.0,0.0,0.0,0.0,2015,0.0,14286177.0,Office of Property Assessment,59,OPA,59
Office of Supportive Housing,7980900.0,35616621.0,344127.0,32421.0,0.0,0.0,2015,0.0,43974069.0,Office of Homeless Services,24,OHS,24
Office of the Inspector General,1326369.0,192975.0,5225.0,0.0,0.0,0.0,2015,0.0,1524569.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,41280955.0,6214525.0,2593805.0,2502500.0,0.0,0.0,2015,0.0,52591785.0,Department of Parks and Recreation,16,Parks & Recreation,16
Police,576129350.0,7262807.0,9117502.0,0.0,0.0,0.0,2015,0.0,592509659.0,Police Department,11,Police,11
Prisons,129195262.0,105064622.0,5240173.0,1301757.0,0.0,0.0,2015,0.0,240801814.0,Philadelphia Prison System,23,Prisons,23
Procurement,2330132.0,2316267.0,49054.0,0.0,0.0,0.0,2015,0.0,4695453.0,Procurement Department,38,Procurement,38
Public Health,48493089.0,60963510.0,5490768.0,0.0,0.0,500000.0,2015,0.0,115447367.0,Department of Public Health,14,Public Health,14
Public Property,8023182.0,25802127.0,1338535.0,0.0,0.0,22552897.0,2015,0.0,57716741.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,70415000.0,0.0,0.0,0.0,0.0,2015,0.0,70415000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,20521298.0,0.0,0.0,0.0,0.0,2015,0.0,20521298.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,30976166.0,0.0,0.0,0.0,0.0,2015,0.0,30976166.0,Public Property: Utilities,20-U,,20
Records,2997796.0,1538779.0,143758.0,1456.0,0.0,0.0,2015,0.0,4681789.0,Department of Records,31,Records,31
Register of Wills,3224645.0,75486.0,33210.0,0.0,0.0,0.0,2015,0.0,3333341.0,Register of Wills,68,,68
Revenue,17764545.0,4101449.0,571076.0,0.0,0.0,0.0,2015,0.0,22437070.0,Department of Revenue,36,Revenue,36
Sheriff,17032412.0,990587.0,471647.0,0.0,0.0,0.0,2015,0.0,18494646.0,Office of the Sheriff,70,Sheriff,70
Streets - Sanitation,45208603.0,38807117.0,1608212.0,48171.0,0.0,0.0,2015,0.0,85672103.0,Streets: Sanitation,12-S,,12
Streets-Transportation,22258233.0,7476338.0,2201750.0,5000.0,0.0,0.0,2015,0.0,31941321.0,Streets: Transportation,12-T,,12
Youth Commission,90000.0,46000.0,4080.0,0.0,0.0,0.0,2015,0.0,140080.0,Youth Commission,47,,47
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2016,0.0,2550000.0,Art Museum,34,,34
Atwater Kent Museum,243498.0,0.0,0.0,50000.0,0.0,0.0,2016,0.0,293498.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),7772885.0,497450.0,25000.0,0.0,0.0,0.0,2016,0.0,8295335.0,City Controller's Office,61,,61
Board of Ethics,956989.0,96000.0,14000.0,0.0,0.0,0.0,2016,0.0,1066989.0,Board of Ethics,45,,45
Board of Revision of Taxes,819627.0,20200.0,15727.0,0.0,0.0,0.0,2016,0.0,855554.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,5624276.0,3497350.0,541617.0,0.0,0.0,0.0,2016,0.0,9663243.0,City Commissioner's Office,73,City Commissioners,73
City Council,14309858.0,1904485.0,510650.0,25000100.0,0.0,100.0,2016,100.0,41725293.0,City Council,01,,01
City Planning Commission,2309534.0,154592.0,40652.0,0.0,0.0,0.0,2016,0.0,2504778.0,City Planning Commission,51,,51
City Representative,418201.0,561730.0,54000.0,0.0,0.0,0.0,2016,0.0,1033931.0,Office of the City Representative,41,City Rep,41
City Treasurer,985689.0,118444.0,22224.0,0.0,0.0,0.0,2016,0.0,1126357.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,147343.0,29500.0,1094.0,0.0,0.0,0.0,2016,0.0,177937.0,Civil Service Commission,55,,55
Commerce,2356211.0,1870481.0,36654.0,500000.0,0.0,0.0,2016,0.0,4763346.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2016,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,3294448.0,0.0,0.0,0.0,0.0,2016,0.0,3294448.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,32490021.0,2467172.0,525021.0,0.0,0.0,0.0,2016,0.0,35482214.0,District Attorney's Office,69,DAO,69
Finance,8801920.0,4370961.0,110774.0,4375000.0,0.0,0.0,2016,0.0,17658655.0,Office of the Director of Finance,35,Finance,35
Finance-Community College Subsidy,0.0,0.0,0.0,30309207.0,0.0,0.0,2016,0.0,30309207.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1172182395.0,0.0,0.0,0.0,0.0,0.0,2016,0.0,1172182395.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2016,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,38000000.0,0.0,0.0,2016,0.0,38000000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2016,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-School District Contribution,0.0,0.0,0.0,79184673.0,0.0,0.0,2016,0.0,79184673.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2016,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,197326907.0,5296593.0,7612070.0,0.0,0.0,8847226.0,2016,0.0,219082796.0,Fire Department,13,Fire,13
First Judicial District,97266858.0,10656574.0,2391868.0,0.0,0.0,0.0,2016,0.0,110315300.0,First Judicial District,84,FJD,84
Fleet Management,16544893.0,5104396.0,24963211.0,0.0,0.0,0.0,2016,0.0,46612500.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,4500000.0,10465000.0,0.0,0.0,0.0,2016,0.0,14965000.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,35474252.0,2324077.0,2302659.0,0.0,0.0,0.0,2016,0.0,40100988.0,The Free Library of Philadelphia,52,Free Library,52
Historical Commission,422771.0,980.0,809.0,0.0,0.0,0.0,2016,0.0,424560.0,Historical Commission,32,,32
Human Relations Commission,2099408.0,34657.0,13031.0,0.0,0.0,0.0,2016,0.0,2147096.0,Commission on Human Relations,54,Human Relations,54
Human Services,24637310.0,76779935.0,1312076.0,0.0,0.0,0.0,2016,0.0,102729321.0,Department of Human Services,22,DHS,22
L&I-Board of Building Standards,73970.0,0.0,0.0,0.0,0.0,0.0,2016,0.0,73970.0,L&I: Board of Building and Standards,29,,29
L&I-Board of L&I Review,157354.0,10436.0,0.0,0.0,0.0,0.0,2016,0.0,167790.0,L&I: Board of Review,27,,27
L&I-Zoning Board of Adjustments,337749.0,34541.0,0.0,0.0,0.0,0.0,2016,0.0,372290.0,Zoning Board of Adjustments,30,ZBA,30
Labor Relations,559029.0,5277.0,8160.0,0.0,0.0,0.0,2016,0.0,572466.0,Labor,03,,03
Law,7383566.0,7010034.0,248676.0,0.0,0.0,0.0,2016,0.0,14642276.0,Law Department,44,Law,44
Licenses & Inspection,19770711.0,10261906.0,1443941.0,0.0,0.0,0.0,2016,0.0,31476558.0,Department of Licenses and Inspections,26,L&I,26
Managing Director,16819293.0,18185971.0,590279.0,0.0,0.0,0.0,2016,0.0,35595543.0,Managing Director's Office,10,MDO,10
Managing Director-Legal Services,0.0,43159131.0,0.0,0.0,0.0,0.0,2016,0.0,43159131.0,MDO: Legal Services,10-LS,,10
Mayor's Office,3941124.0,1040336.0,50165.0,0.0,0.0,0.0,2016,0.0,5031625.0,Mayor's Office,05,Mayor,05
Mayor's Office - Scholarships,0.0,0.0,0.0,200000.0,0.0,0.0,2016,0.0,200000.0,Mayor's Office: Scholarships,05-S,,05
Mayor's Office of Community Empowerment and Opportunity,0.0,605000.0,0.0,0.0,0.0,0.0,2016,0.0,605000.0,Mayor's Office of Community Empowerment and Opportunity,08,CEO,08
Mayor's Office of Transportation & Utilities,474340.0,259930.0,0.0,0.0,0.0,0.0,2016,0.0,734270.0,Mayor's Office of Transportation and Utilities,46,,46
Mural Arts Program,490401.0,1155615.0,0.0,0.0,0.0,0.0,2016,0.0,1646016.0,Mural Arts Program,50,Mural Arts,50
Office of Arts & Culture & the Creative Economy,312767.0,482400.0,7000.0,3370688.0,0.0,0.0,2016,0.0,4172855.0,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,58
Office of Behavioral Health and Intellectual disAbility,1000066.0,12975510.0,0.0,0.0,0.0,0.0,2016,0.0,13975576.0,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,15
Office of Housing and Community Development,0.0,3590000.0,0.0,0.0,0.0,0.0,2016,0.0,3590000.0,Office of Housing and Community Development,06,,06
Office of Human Resources,5399621.0,964070.0,69932.0,0.0,0.0,0.0,2016,0.0,6433623.0,Office of Human Resources,56,OHR,56
Office of Innovation and Technology,19900681.0,54383430.0,9598351.0,0.0,0.0,0.0,2016,0.0,83882462.0,Office of Innovation and Technology,04,OIT,04
Office of Property Assessment,10424420.0,2078126.0,782600.0,0.0,0.0,0.0,2016,0.0,13285146.0,Office of Property Assessment,59,OPA,59
Office of Supportive Housing,8281213.0,36886621.0,344127.0,32421.0,0.0,0.0,2016,0.0,45544382.0,Office of Homeless Services,24,OHS,24
Office of Sustainability,537979.0,279508.0,17840.0,0.0,0.0,0.0,2016,0.0,835327.0,Office of Sustainability,49,Sustainability,49
Office of the Inspector General,1390611.0,272975.0,5225.0,0.0,0.0,0.0,2016,0.0,1668811.0,Office of the Inspector General,48,OIG,48
Parks and Recreation,43429053.0,9344525.0,2673805.0,2427500.0,0.0,0.0,2016,0.0,57874883.0,Department of Parks and Recreation,16,Parks & Recreation,16
Police,622326178.0,7262807.0,13420952.0,0.0,0.0,0.0,2016,0.0,643009937.0,Police Department,11,Police,11
Prisons,142261074.0,105455001.0,4773744.0,1301757.0,0.0,0.0,2016,0.0,253791576.0,Philadelphia Prison System,23,Prisons,23
Procurement,2472351.0,2316267.0,49054.0,0.0,0.0,0.0,2016,0.0,4837672.0,Procurement Department,38,Procurement,38
Public Health,50298254.0,60003424.0,5490768.0,0.0,0.0,500000.0,2016,0.0,116292446.0,Department of Public Health,14,Public Health,14
Public Property,8400083.0,26787008.0,1338535.0,0.0,0.0,23367706.0,2016,0.0,59893332.0,Department of Public Property,20,Public Property,20
Public Property-SEPTA Subsidy,0.0,74215000.0,0.0,0.0,0.0,0.0,2016,0.0,74215000.0,Public Property: SEPTA Subsidy,20-SS,,20
Public Property-Space Rentals,0.0,20624429.0,0.0,0.0,0.0,0.0,2016,0.0,20624429.0,Public Property: Space Rentals,20-SR,,20
Public Property-Utilities,0.0,33092334.0,0.0,0.0,0.0,0.0,2016,0.0,33092334.0,Public Property: Utilities,20-U,,20
Records,3058832.0,1618779.0,143758.0,1456.0,0.0,0.0,2016,0.0,4822825.0,Department of Records,31,Records,31
Register of Wills,3413499.0,75486.0,33210.0,0.0,0.0,0.0,2016,0.0,3522195.0,Register of Wills,68,,68
Revenue,19617564.0,5352949.0,800976.0,0.0,0.0,0.0,2016,0.0,25771489.0,Department of Revenue,36,Revenue,36
Sheriff,18069073.0,715267.0,418907.0,0.0,0.0,0.0,2016,0.0,19203247.0,Office of the Sheriff,70,Sheriff,70
Sinking Fund Commission (Debt Service),0.0,104546913.0,0.0,0.0,141398213.0,0.0,2016,0.0,245945126.0,Sinking Fund Commission,37,Sinking Fund,37
Streets - Sanitation,50238759.0,40393117.0,1608212.0,48171.0,0.0,0.0,2016,0.0,92288259.0,Streets: Sanitation,12-S,,12
Streets-Transportation,22485373.0,8426338.0,2201750.0,5000.0,0.0,0.0,2016,0.0,33118461.0,Streets: Transportation,12-T,,12
Youth Commission,92660.0,46000.0,4080.0,0.0,0.0,0.0,2016,0.0,142740.0,Youth Commission,47,,47
Recession Reserve,0.0,0.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,Finance: Recession Reserve,35-RR,Recession Reserve,35
Art Museum,0.0,0.0,0.0,2550000.0,0.0,0.0,2017,0.0,2550000.0,Art Museum,34,,34
Atwater Kent Museum,244817.0,0.0,0.0,50000.0,0.0,0.0,2017,0.0,294817.0,Atwater Kent Museum,18,Atwater Kent,18
Auditing (City Controller),8009512.0,397450.0,25000.0,0.0,0.0,0.0,2017,0.0,8431962.0,City Controller's Office,61,,61
Board of Ethics,961403.0,96000.0,14000.0,0.0,0.0,0.0,2017,0.0,1071403.0,Board of Ethics,45,,45
Board of Revision of Taxes,819627.0,120200.0,15727.0,0.0,0.0,0.0,2017,0.0,955554.0,Board of Revision of Taxes,63,BRT,63
City Commissioners,5638818.0,3797350.0,603617.0,0.0,0.0,0.0,2017,0.0,10039785.0,City Commissioner's Office,73,City Commissioners,73
City Council,14309858.0,1904485.0,510650.0,100.0,0.0,100.0,2017,100.0,16725293.0,City Council,01,,01
City Planning Commission,2369484.0,129592.0,40652.0,0.0,0.0,0.0,2017,0.0,2539728.0,City Planning Commission,51,,51
City Representative,589381.0,481730.0,54000.0,0.0,0.0,0.0,2017,0.0,1125111.0,Office of the City Representative,41,City Rep,41
City Treasurer,1040058.0,118444.0,22224.0,0.0,0.0,0.0,2017,0.0,1180726.0,Office of the City Treasurer,40,City Treasurer,40
Civil Service Commission,148882.0,29500.0,1094.0,0.0,0.0,0.0,2017,10000000.0,10179476.0,Civil Service Commission,55,,55
Commerce,2107565.0,2175481.0,26654.0,500000.0,0.0,0.0,2017,0.0,4809700.0,Office of the Director of Commerce,42,Commerce,42
Commerce-Convention Center Subsidy,0.0,15000000.0,0.0,0.0,0.0,0.0,2017,0.0,15000000.0,Commerce: Convention Center Subsidy,42-CC,,42
Commerce-Economic Stimulus,0.0,3354448.0,0.0,0.0,0.0,0.0,2017,0.0,3354448.0,Commerce: Economic Stimulus,42-ES,,42
District Attorney,33800485.0,2597257.0,546328.0,0.0,0.0,0.0,2017,0.0,36944070.0,District Attorney's Office,69,DAO,69
Finance,6911556.0,3029912.0,103109.0,2935000.0,0.0,0.0,2017,0.0,12979577.0,Office of the Director of Finance,35,Finance,35
Finance-Community College Subsidy,0.0,0.0,0.0,29909207.0,0.0,0.0,2017,0.0,29909207.0,Finance: Community College Subsidy,35-CC,,35
Finance-Employee Benefits,1229793961.0,0.0,0.0,0.0,0.0,0.0,2017,0.0,1229793961.0,Finance: Employee Benefits,35-EB,Employee Benefits,35
Finance-Hero Scholarship Awards,0.0,0.0,0.0,25000.0,0.0,0.0,2017,0.0,25000.0,Finance: Hero Scholarship Awards,35-HA,,35
Finance-Indemnities,0.0,0.0,0.0,40675000.0,0.0,0.0,2017,0.0,40675000.0,Finance: Indemnities,35-IN,,35
Finance-Refunds,0.0,0.0,0.0,250000.0,0.0,0.0,2017,0.0,250000.0,Finance: Refunds,35-R,,35
Finance-School District Contribution,0.0,0.0,0.0,104263617.0,0.0,0.0,2017,0.0,104263617.0,Finance: School District Contribution,35-SD,,35
Finance-Witness Fees,0.0,171518.0,0.0,0.0,0.0,0.0,2017,0.0,171518.0,Finance: Witness Fees,35-WF,,35
Fire,201369162.0,5375153.0,7421014.0,0.0,0.0,7647000.0,2017,0.0,221812329.0,Fire Department,13,Fire,13
First Judicial District,97254698.0,10656574.0,2391868.0,0.0,0.0,0.0,2017,0.0,110303140.0,First Judicial District,84,FJD,84
Fleet Management,16613280.0,5104396.0,26463211.0,0.0,0.0,0.0,2017,0.0,48180887.0,Office of Fleet Management,25,Fleet,25
Fleet Management -Vehicle Lease/Purch.,0.0,4500000.0,8465000.0,0.0,0.0,0.0,2017,0.0,12965000.0,Fleet: Vehicle Lease/Purchases,25-V,,25
Free Library,35454254.0,2324077.0,2302659.0,0.0,0.0,0.0,2017,0.0,40080990.0,The Free Library of Philadelphia,52,Free Library,52
