full_time_positions,class_100_total,class_100_ot,fiscal_year,variable,time_period,dept_name_raw,as_of_date,dept_name,dept_code,abbreviation,report_quarter,report_fiscal_year,dept_major_code
283,15824382,2240168,2012,Adopted Budget,Full Year,Fleet Management,2012-06-30,Office of Fleet Management,25,Fleet,4,2012,25
283,15582207,2451653,2012,Target Budget,Full Year,Fleet Management,2012-06-30,Office of Fleet Management,25,Fleet,4,2012,25
268,15582207,2438629,2012,Current Projection,Full Year,Fleet Management,2012-06-30,Office of Fleet Management,25,Fleet,4,2012,25
629,32664879,681781,2009,Actual,Full Year,Free Library,2009-06-30,The Free Library of Philadelphia,52,Free Library,4,2012,52
641,29518037,565349,2012,Adopted Budget,Full Year,Free Library,2012-06-30,The Free Library of Philadelphia,52,Free Library,4,2012,52
610,29283037,769204,2012,Target Budget,Full Year,Free Library,2012-06-30,The Free Library of Philadelphia,52,Free Library,4,2012,52
608,29283037,791993,2012,Current Projection,Full Year,Free Library,2012-06-30,The Free Library of Philadelphia,52,Free Library,4,2012,52
6,360867,0,2009,Actual,Full Year,Historical Commission,2009-06-30,Historical Commission,32,,4,2012,32
6,385995,0,2012,Adopted Budget,Full Year,Historical Commission,2012-06-30,Historical Commission,32,,4,2012,32
6,385995,0,2012,Target Budget,Full Year,Historical Commission,2012-06-30,Historical Commission,32,,4,2012,32
4,385995,0,2012,Current Projection,Full Year,Historical Commission,2012-06-30,Historical Commission,32,,4,2012,32
34,2020865,0,2009,Actual,Full Year,Human Relations Commission,2009-06-30,Commission on Human Relations,54,Human Relations,4,2012,54
32,1991572,0,2012,Adopted Budget,Full Year,Human Relations Commission,2012-06-30,Commission on Human Relations,54,Human Relations,4,2012,54
31,1950787,0,2012,Target Budget,Full Year,Human Relations Commission,2012-06-30,Commission on Human Relations,54,Human Relations,4,2012,54
29,1950787,0,2012,Current Projection,Full Year,Human Relations Commission,2012-06-30,Commission on Human Relations,54,Human Relations,4,2012,54
1741,98395991,8573925,2009,Actual,Full Year,Human Services,2009-06-30,Department of Human Services,22,DHS,4,2012,22
807,42292544,4927740,2012,Adopted Budget,Full Year,Human Services,2012-06-30,Department of Human Services,22,DHS,4,2012,22
804,40492544,4010344,2012,Target Budget,Full Year,Human Services,2012-06-30,Department of Human Services,22,DHS,4,2012,22
804,40492544,4010344,2012,Current Projection,Full Year,Human Services,2012-06-30,Department of Human Services,22,DHS,4,2012,22
7,511008,8911,2009,Actual,Full Year,"Labor Relations, Mayor's Office of",2009-06-30,Labor,03,,4,2012,03
8,540979,4977,2012,Adopted Budget,Full Year,"Labor Relations, Mayor's Office of",2012-06-30,Labor,03,,4,2012,03
8,529931,18331,2012,Target Budget,Full Year,"Labor Relations, Mayor's Office of",2012-06-30,Labor,03,,4,2012,03
8,529931,5068,2012,Current Projection,Full Year,"Labor Relations, Mayor's Office of",2012-06-30,Labor,03,,4,2012,03
182,10604942,1623,2009,Actual,Full Year,Law,2009-06-30,Law Department,44,Law,4,2012,44
148,6685874,5000,2012,Adopted Budget,Full Year,Law,2012-06-30,Law Department,44,Law,4,2012,44
115,6573489,5000,2012,Target Budget,Full Year,Law,2012-06-30,Law Department,44,Law,4,2012,44
105,6573489,286,2012,Current Projection,Full Year,Law,2012-06-30,Law Department,44,Law,4,2012,44
309,16560604,578879,2009,Actual,Full Year,Licenses & Inspections,2009-06-30,Department of Licenses and Inspections,26,L&I,4,2012,26
311,14344790,503000,2012,Adopted Budget,Full Year,Licenses & Inspections,2012-06-30,Department of Licenses and Inspections,26,L&I,4,2012,26
309,14244790,507949,2012,Target Budget,Full Year,Licenses & Inspections,2012-06-30,Department of Licenses and Inspections,26,L&I,4,2012,26
298,14244790,531314,2012,Current Projection,Full Year,Licenses & Inspections,2012-06-30,Department of Licenses and Inspections,26,L&I,4,2012,26
128,11876751,933811,2009,Actual,Full Year,Managing Director,2009-06-30,Managing Director's Office,10,MDO,4,2012,10
145,14673379,484950,2012,Adopted Budget,Full Year,Managing Director,2012-06-30,Managing Director's Office,10,MDO,4,2012,10
145,14666584,488723,2012,Target Budget,Full Year,Managing Director,2012-06-30,Managing Director's Office,10,MDO,4,2012,10
145,14666584,1088415,2012,Current Projection,Full Year,Managing Director,2012-06-30,Managing Director's Office,10,MDO,4,2012,10
71,5214185,0,2009,Actual,Full Year,Mayor,2009-06-30,Mayor's Office,05,Mayor,4,2012,05
35,3090676,0,2012,Adopted Budget,Full Year,Mayor,2012-06-30,Mayor's Office,05,Mayor,4,2012,05
35,3090676,0,2012,Target Budget,Full Year,Mayor,2012-06-30,Mayor's Office,05,Mayor,4,2012,05
33,3090676,0,2012,Current Projection,Full Year,Mayor,2012-06-30,Mayor's Office,05,Mayor,4,2012,05
0,0,0,2009,Actual,Full Year,Mayor - Office of Arts and Culture,2009-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2012,58
2,198750,0,2012,Adopted Budget,Full Year,Mayor - Office of Arts and Culture,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2012,58
2,198750,0,2012,Target Budget,Full Year,Mayor - Office of Arts and Culture,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2012,58
2,198750,0,2012,Current Projection,Full Year,Mayor - Office of Arts and Culture,2012-06-30,"Office of Arts, Culture, and the Creative Economy",58,Arts & Culture,4,2012,58
87,0,0,2009,Actual,Full Year,Mayor's Office of Community Services,2009-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2012,08
0,0,0,2012,Adopted Budget,Full Year,Mayor's Office of Community Services,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2012,08
0,0,0,2012,Target Budget,Full Year,Mayor's Office of Community Services,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2012,08
0,0,0,2012,Current Projection,Full Year,Mayor's Office of Community Services,2012-06-30,Mayor's Office of Community Empowerment and Opportunity,08,CEO,4,2012,08
0,0,0,2009,Actual,Full Year,Mayor - Office of the Inspector General,2009-06-30,Office of the Inspector General,48,OIG,4,2012,48
18,1138201,0,2012,Adopted Budget,Full Year,Mayor - Office of the Inspector General,2012-06-30,Office of the Inspector General,48,OIG,4,2012,48
18,1140622,0,2012,Target Budget,Full Year,Mayor - Office of the Inspector General,2012-06-30,Office of the Inspector General,48,OIG,4,2012,48
17,1140622,0,2012,Current Projection,Full Year,Mayor - Office of the Inspector General,2012-06-30,Office of the Inspector General,48,OIG,4,2012,48
8,410517,0,2009,Actual,Full Year,Mayor's Office of Transportation,2009-06-30,Mayor's Office of Transportation and Utilities,46,,4,2012,46
10,433677,0,2012,Adopted Budget,Full Year,Mayor's Office of Transportation,2012-06-30,Mayor's Office of Transportation and Utilities,46,,4,2012,46
10,433677,0,2012,Target Budget,Full Year,Mayor's Office of Transportation,2012-06-30,Mayor's Office of Transportation and Utilities,46,,4,2012,46
8,433677,0,2012,Current Projection,Full Year,Mayor's Office of Transportation,2012-06-30,Mayor's Office of Transportation and Utilities,46,,4,2012,46
12,427864,1866,2009,Actual,Full Year,Mural Arts Program,2009-06-30,Mural Arts Program,50,Mural Arts,4,2012,50
12,446000,3913,2012,Adopted Budget,Full Year,Mural Arts Program,2012-06-30,Mural Arts Program,50,Mural Arts,4,2012,50
11,446000,17040,2012,Target Budget,Full Year,Mural Arts Program,2012-06-30,Mural Arts Program,50,Mural Arts,4,2012,50
11,446000,11428,2012,Current Projection,Full Year,Mural Arts Program,2012-06-30,Mural Arts Program,50,Mural Arts,4,2012,50
26,2142857,21486,2009,Actual,Full Year,Office of Behavioral Health and Intellectual disAbility,2009-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2012,15
21,1392261,9342,2012,Adopted Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2012,15
21,1392261,6846,2012,Target Budget,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2012,15
19,1392261,9867,2012,Current Projection,Full Year,Office of Behavioral Health and Intellectual disAbility,2012-06-30,Behavioral Health and Intellectual Disability Services,15,DBH/IDS,4,2012,15
64,3507656,23516,2009,Actual,Full Year,Office of Human Resources,2009-06-30,Office of Human Resources,56,OHR,4,2012,56
80,4341325,30000,2012,Adopted Budget,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR,4,2012,56
82,4236758,49714,2012,Target Budget,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR,4,2012,56
80,4236758,63270,2012,Current Projection,Full Year,Office of Human Resources,2012-06-30,Office of Human Resources,56,OHR,4,2012,56
146,8959109,134528,2009,Actual,Full Year,Office of Innovation and Technology,2009-06-30,Office of Innovation and Technology,04,OIT,4,2012,04
284,17514280,535000,2012,Adopted Budget,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT,4,2012,04
274,17514280,440032,2012,Target Budget,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT,4,2012,04
255,17014280,590240,2012,Current Projection,Full Year,Office of Innovation and Technology,2012-06-30,Office of Innovation and Technology,04,OIT,4,2012,04
0,0,0,2009,Actual,Full Year,Office of Property Assessment,2009-06-30,Office of Property Assessment,59,OPA,4,2012,59
227,10421886,0,2012,Adopted Budget,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA,4,2012,59
187,8187072,0,2012,Target Budget,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA,4,2012,59
157,7187072,0,2012,Current Projection,Full Year,Office of Property Assessment,2012-06-30,Office of Property Assessment,59,OPA,4,2012,59
126,6714527,446646,2009,Actual,Full Year,Office of Supportive Housing,2009-06-30,Office of Homeless Services,24,OHS,4,2012,24
118,5852567,251011,2012,Adopted Budget,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS,4,2012,24
156,7652567,196041,2012,Target Budget,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS,4,2012,24
147,7652567,184441,2012,Current Projection,Full Year,Office of Supportive Housing,2012-06-30,Office of Homeless Services,24,OHS,4,2012,24
0,0,0,2009,Actual,Full Year,Office of Housing & Community Dev.,2009-06-30,Office of Housing and Community Development,06,,4,2012,06
0,0,0,2012,Adopted Budget,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,,4,2012,06
0,0,0,2012,Target Budget,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,,4,2012,06
0,0,0,2012,Current Projection,Full Year,Office of Housing & Community Dev.,2012-06-30,Office of Housing and Community Development,06,,4,2012,06
443,30243069,875993,2009,Actual,Full Year,Parks and Recreation,2009-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2012,16
627,36194183,2300325,2012,Adopted Budget,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2012,16
609,35859901,2308650,2012,Target Budget,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2012,16
574,35859901,2502103,2012,Current Projection,Full Year,Parks and Recreation,2012-06-30,Department of Parks and Recreation,16,Parks & Recreation,4,2012,16
7443,517385709,49117627,2009,Actual,Full Year,Police,2009-06-30,Police Department,11,Police,4,2012,11
7371,534842399,43952008,2012,Adopted Budget,Full Year,Police,2012-06-30,Police Department,11,Police,4,2012,11
7192,537342399,45240756,2012,Target Budget,Full Year,Police,2012-06-30,Police Department,11,Police,4,2012,11
7225,537342399,42033252,2012,Current Projection,Full Year,Police,2012-06-30,Police Department,11,Police,4,2012,11
2067,124613631,29923867,2009,Actual,Full Year,Prisons,2009-06-30,Philadelphia Prison System,23,Prisons,4,2012,23
2310,117058997,22130465,2012,Adopted Budget,Full Year,Prisons,2012-06-30,Philadelphia Prison System,23,Prisons,4,2012,23
2224,121158997,25130465,2012,Target Budget,Full Year,Prisons,2012-06-30,Philadelphia Prison System,23,Prisons,4,2012,23
2144,121158997,29249429,2012,Current Projection,Full Year,Prisons,2012-06-30,Philadelphia Prison System,23,Prisons,4,2012,23
50,2562046,603,2009,Actual,Full Year,Procurement,2009-06-30,Procurement Department,38,Procurement,4,2012,38
49,2236253,5000,2012,Adopted Budget,Full Year,Procurement,2012-06-30,Procurement Department,38,Procurement,4,2012,38
49,2236253,5000,2012,Target Budget,Full Year,Procurement,2012-06-30,Procurement Department,38,Procurement,4,2012,38
45,2236253,2949,2012,Current Projection,Full Year,Procurement,2012-06-30,Procurement Department,38,Procurement,4,2012,38
675,42857364,2250015,2009,Actual,Full Year,Public Health,2009-06-30,Department of Public Health,14,Public Health,4,2012,14
731,39388530,1954473,2012,Adopted Budget,Full Year,Public Health,2012-06-30,Department of Public Health,14,Public Health,4,2012,14
731,39388530,1889473,2012,Target Budget,Full Year,Public Health,2012-06-30,Department of Public Health,14,Public Health,4,2012,14
669,39388530,2356729,2012,Current Projection,Full Year,Public Health,2012-06-30,Department of Public Health,14,Public Health,4,2012,14
135,7727548,936229,2009,Actual,Full Year,Public Property,2009-06-30,Department of Public Property,20,Public Property,4,2012,20
129,6734507,344088,2012,Adopted Budget,Full Year,Public Property,2012-06-30,Department of Public Property,20,Public Property,4,2012,20
131,6734507,376432,2012,Target Budget,Full Year,Public Property,2012-06-30,Department of Public Property,20,Public Property,4,2012,20
122,6734507,517357,2012,Current Projection,Full Year,Public Property,2012-06-30,Department of Public Property,20,Public Property,4,2012,20
64,3154827,163667,2009,Actual,Full Year,Records,2009-06-30,Department of Records,31,Records,4,2012,31
63,2845219,122395,2012,Adopted Budget,Full Year,Records,2012-06-30,Department of Records,31,Records,4,2012,31
63,2845219,176061,2012,Target Budget,Full Year,Records,2012-06-30,Department of Records,31,Records,4,2012,31
64,2845219,179212,2012,Current Projection,Full Year,Records,2012-06-30,Department of Records,31,Records,4,2012,31
65,3503057,0,2009,Actual,Full Year,Register of Wills,2009-06-30,Register of Wills,68,,4,2012,68
65,3290582,0,2012,Adopted Budget,Full Year,Register of Wills,2012-06-30,Register of Wills,68,,4,2012,68
64,3222596,0,2012,Target Budget,Full Year,Register of Wills,2012-06-30,Register of Wills,68,,4,2012,68
61,3222596,0,2012,Current Projection,Full Year,Register of Wills,2012-06-30,Register of Wills,68,,4,2012,68
256,12451073,472850,2009,Actual,Full Year,Revenue,2009-06-30,Department of Revenue,36,Revenue,4,2012,36
299,15563214,357201,2012,Adopted Budget,Full Year,Revenue,2012-06-30,Department of Revenue,36,Revenue,4,2012,36
310,15180220,215635,2012,Target Budget,Full Year,Revenue,2012-06-30,Department of Revenue,36,Revenue,4,2012,36
286,14680220,360473,2012,Current Projection,Full Year,Revenue,2012-06-30,Department of Revenue,36,Revenue,4,2012,36
238,14794796,3344634,2009,Actual,Full Year,Sheriff,2009-06-30,Office of the Sheriff,70,Sheriff,4,2012,70
245,12322083,1276185,2012,Adopted Budget,Full Year,Sheriff,2012-06-30,Office of the Sheriff,70,Sheriff,4,2012,70
245,14822083,2776185,2012,Target Budget,Full Year,Sheriff,2012-06-30,Office of the Sheriff,70,Sheriff,4,2012,70
226,14822083,2974326,2012,Current Projection,Full Year,Sheriff,2012-06-30,Office of the Sheriff,70,Sheriff,4,2012,70
536,25605972,2669291,2009,Actual,Full Year,Streets,2009-06-30,Streets Department,12,Streets,4,2012,12
557,21313190,1975700,2012,Adopted Budget,Full Year,Streets,2012-06-30,Streets Department,12,Streets,4,2012,12
557,21313190,2263280,2012,Target Budget,Full Year,Streets,2012-06-30,Streets Department,12,Streets,4,2012,12
525,21313190,1838196,2012,Current Projection,Full Year,Streets,2012-06-30,Streets Department,12,Streets,4,2012,12
1183,47484458,6016377,2009,Actual,Full Year,Streets-Sanitation,2009-06-30,Streets: Sanitation,12-S,,4,2012,12
1228,45145923,5864576,2012,Adopted Budget,Full Year,Streets-Sanitation,2012-06-30,Streets: Sanitation,12-S,,4,2012,12
1228,45145923,6252006,2012,Target Budget,Full Year,Streets-Sanitation,2012-06-30,Streets: Sanitation,12-S,,4,2012,12
1157,44645923,7940735,2012,Current Projection,Full Year,Streets-Sanitation,2012-06-30,Streets: Sanitation,12-S,,4,2012,12
1,30073,0,2009,Actual,Full Year,Youth Commission,2009-06-30,Youth Commission,47,,4,2012,47
1,50000,0,2012,Adopted Budget,Full Year,Youth Commission,2012-06-30,Youth Commission,47,,4,2012,47
1,50000,0,2012,Target Budget,Full Year,Youth Commission,2012-06-30,Youth Commission,47,,4,2012,47
1,50000,0,2012,Current Projection,Full Year,Youth Commission,2012-06-30,Youth Commission,47,,4,2012,47
5,316341,0,2009,Actual,Full Year,Zoning Board of Adjustment,2009-06-30,Zoning Board of Adjustments,30,ZBA,4,2012,30
5,320960,0,2012,Adopted Budget,Full Year,Zoning Board of Adjustment,2012-06-30,Zoning Board of Adjustments,30,ZBA,4,2012,30
5,320960,0,2012,Target Budget,Full Year,Zoning Board of Adjustment,2012-06-30,Zoning Board of Adjustments,30,ZBA,4,2012,30
5,320960,12,2012,Current Projection,Full Year,Zoning Board of Adjustment,2012-06-30,Zoning Board of Adjustments,30,ZBA,4,2012,30
1,43424,0,2009,Actual,Full Year,Zoning Code Commission,2009-06-30,Zoning Code Commission,57,,4,2012,57
2,122500,0,2012,Adopted Budget,Full Year,Zoning Code Commission,2012-06-30,Zoning Code Commission,57,,4,2012,57
0,122500,0,2012,Target Budget,Full Year,Zoning Code Commission,2012-06-30,Zoning Code Commission,57,,4,2012,57
0,122500,0,2012,Current Projection,Full Year,Zoning Code Commission,2012-06-30,Zoning Code Commission,57,,4,2012,57
4,256702,10197,2008,Actual,Full Year,Atwater Kent Museum,2008-06-30,Atwater Kent Museum,18,Atwater Kent,4,2011,18
4,198630,0,2011,Adopted Budget,Full Year,Atwater Kent Museum,2011-06-30,Atwater Kent Museum,18,Atwater Kent,4,2011,18
4,198630,0,2011,Target Budget,Full Year,Atwater Kent Museum,2011-06-30,Atwater Kent Museum,18,Atwater Kent,4,2011,18
4,183630,874,2011,Current Projection,Full Year,Atwater Kent Museum,2011-06-30,Atwater Kent Museum,18,Atwater Kent,4,2011,18
121,7104935,88306,2008,Actual,Full Year,Auditing,2008-06-30,City Controller's Office,61,,4,2011,61
123,6889116,0,2011,Adopted Budget,Full Year,Auditing,2011-06-30,City Controller's Office,61,,4,2011,61
122,6833602,0,2011,Target Budget,Full Year,Auditing,2011-06-30,City Controller's Office,61,,4,2011,61
113,6833602,36360,2011,Current Projection,Full Year,Auditing,2011-06-30,City Controller's Office,61,,4,2011,61
2,95635,2421,2008,Actual,Full Year,Board of Building Standards,2008-06-30,L&I: Board of Building and Standards,29,,4,2011,29
1,71542,0,2011,Adopted Budget,Full Year,Board of Building Standards,2011-06-30,L&I: Board of Building and Standards,29,,4,2011,29
1,71542,0,2011,Target Budget,Full Year,Board of Building Standards,2011-06-30,L&I: Board of Building and Standards,29,,4,2011,29
1,71542,0,2011,Current Projection,Full Year,Board of Building Standards,2011-06-30,L&I: Board of Building and Standards,29,,4,2011,29
6,378707,0,2008,Actual,Full Year,Board of Ethics,2008-06-30,Board of Ethics,45,,4,2011,45
9,681100,0,2011,Adopted Budget,Full Year,Board of Ethics,2011-06-30,Board of Ethics,45,,4,2011,45
9,681100,0,2011,Target Budget,Full Year,Board of Ethics,2011-06-30,Board of Ethics,45,,4,2011,45
8,681100,0,2011,Current Projection,Full Year,Board of Ethics,2011-06-30,Board of Ethics,45,,4,2011,45
3,196609,690,2008,Actual,Full Year,Board of L & I Review,2008-06-30,L&I: Board of Review,27,,4,2011,27
2,140645,0,2011,Adopted Budget,Full Year,Board of L & I Review,2011-06-30,L&I: Board of Review,27,,4,2011,27
2,140645,0,2011,Target Budget,Full Year,Board of L & I Review,2011-06-30,L&I: Board of Review,27,,4,2011,27
2,140645,952,2011,Current Projection,Full Year,Board of L & I Review,2011-06-30,L&I: Board of Review,27,,4,2011,27
139,7861365,29048,2008,Actual,Full Year,Bd. of Revision of Taxes,2008-06-30,Board of Revision of Taxes,63,BRT,4,2011,63
110,6135579,0,2011,Adopted Budget,Full Year,Bd. of Revision of Taxes,2011-06-30,Board of Revision of Taxes,63,BRT,4,2011,63
7,6135579,0,2011,Target Budget,Full Year,Bd. of Revision of Taxes,2011-06-30,Board of Revision of Taxes,63,BRT,4,2011,63
8,2048417,0,2011,Current Projection,Full Year,Bd. of Revision of Taxes,2011-06-30,Board of Revision of Taxes,63,BRT,4,2011,63
1,238996,0,2008,Actual,Full Year,Camp William Penn,2008-06-30,Camp William Penn,19,,4,2011,19
0,0,0,2011,Adopted Budget,Full Year,Camp William Penn,2011-06-30,Camp William Penn,19,,4,2011,19
0,0,0,2011,Target Budget,Full Year,Camp William Penn,2011-06-30,Camp William Penn,19,,4,2011,19
0,0,0,2011,Current Projection,Full Year,Camp William Penn,2011-06-30,Camp William Penn,19,,4,2011,19
21,1358012,23425,2008,Actual,Full Year,"Capital Program Office, Mayor -",2008-06-30,Capital Program Office,07,,4,2011,07
0,0,0,2011,Adopted Budget,Full Year,"Capital Program Office, Mayor -",2011-06-30,Capital Program Office,07,,4,2011,07
0,0,0,2011,Target Budget,Full Year,"Capital Program Office, Mayor -",2011-06-30,Capital Program Office,07,,4,2011,07
0,0,0,2011,Current Projection,Full Year,"Capital Program Office, Mayor -",2011-06-30,Capital Program Office,07,,4,2011,07
91,5656970,1119682,2008,Actual,Full Year,City Commissioners,2008-06-30,City Commissioner's Office,73,City Commissioners,4,2011,73
88,5511210,890423,2011,Adopted Budget,Full Year,City Commissioners,2011-06-30,City Commissioner's Office,73,City Commissioners,4,2011,73
88,5511210,921423,2011,Target Budget,Full Year,City Commissioners,2011-06-30,City Commissioner's Office,73,City Commissioners,4,2011,73
95,5542210,859335,2011,Current Projection,Full Year,City Commissioners,2011-06-30,City Commissioner's Office,73,City Commissioners,4,2011,73
192,11747063,0,2008,Actual,Full Year,City Council,2008-06-30,City Council,01,,4,2011,01
195,12283837,0,2011,Adopted Budget,Full Year,City Council,2011-06-30,City Council,01,,4,2011,01
195,12283837,0,2011,Target Budget,Full Year,City Council,2011-06-30,City Council,01,,4,2011,01
182,12283837,0,2011,Current Projection,Full Year,City Council,2011-06-30,City Council,01,,4,2011,01
44,2990671,0,2008,Actual,Full Year,City Planning Commission,2008-06-30,City Planning Commission,51,,4,2011,51
38,2425995,0,2011,Adopted Budget,Full Year,City Planning Commission,2011-06-30,City Planning Commission,51,,4,2011,51
37,2136956,0,2011,Target Budget,Full Year,City Planning Commission,2011-06-30,City Planning Commission,51,,4,2011,51
33,2136956,0,2011,Current Projection,Full Year,City Planning Commission,2011-06-30,City Planning Commission,51,,4,2011,51
0,0,0,2008,Actual,Full Year,City Representative,2008-06-30,Office of the City Representative,41,City Rep,4,2011,41
7,338082,0,2011,Adopted Budget,Full Year,City Representative,2011-06-30,Office of the City Representative,41,City Rep,4,2011,41
7,338082,0,2011,Target Budget,Full Year,City Representative,2011-06-30,Office of the City Representative,41,City Rep,4,2011,41
6,338082,0,2011,Current Projection,Full Year,City Representative,2011-06-30,Office of the City Representative,41,City Rep,4,2011,41
11,637361,8625,2008,Actual,Full Year,City Treasurer,2008-06-30,Office of the City Treasurer,40,City Treasurer,4,2011,40
14,745937,0,2011,Adopted Budget,Full Year,City Treasurer,2011-06-30,Office of the City Treasurer,40,City Treasurer,4,2011,40
13,745937,0,2011,Target Budget,Full Year,City Treasurer,2011-06-30,Office of the City Treasurer,40,City Treasurer,4,2011,40
13,745937,449,2011,Current Projection,Full Year,City Treasurer,2011-06-30,Office of the City Treasurer,40,City Treasurer,4,2011,40
2,122147,0,2008,Actual,Full Year,Civil Service Commission,2008-06-30,Civil Service Commission,55,,4,2011,55
2,139309,0,2011,Adopted Budget,Full Year,Civil Service Commission,2011-06-30,Civil Service Commission,55,,4,2011,55
2,139309,0,2011,Target Budget,Full Year,Civil Service Commission,2011-06-30,Civil Service Commission,55,,4,2011,55
2,139309,0,2011,Current Projection,Full Year,Civil Service Commission,2011-06-30,Civil Service Commission,55,,4,2011,55
117,4807963,273562,2008,Actual,Full Year,Clerk of Quarter Sessions (1),2008-06-30,Clerk of Quarter Sessions,64,,4,2011,64
115,4471844,250000,2011,Adopted Budget,Full Year,Clerk of Quarter Sessions (1),2011-06-30,Clerk of Quarter Sessions,64,,4,2011,64
112,4292970,0,2011,Target Budget,Full Year,Clerk of Quarter Sessions (1),2011-06-30,Clerk of Quarter Sessions,64,,4,2011,64
0,0,0,2011,Current Projection,Full Year,Clerk of Quarter Sessions (1),2011-06-30,Clerk of Quarter Sessions,64,,4,2011,64
13,1052506,18023,2008,Actual,Full Year,Commerce,2008-06-30,Office of the Director of Commerce,42,Commerce,4,2011,42
25,1817402,0,2011,Adopted Budget,Full Year,Commerce,2011-06-30,Office of the Director of Commerce,42,Commerce,4,2011,42
25,1761678,0,2011,Target Budget,Full Year,Commerce,2011-06-30,Office of the Director of Commerce,42,Commerce,4,2011,42
23,1761678,1066,2011,Current Projection,Full Year,Commerce,2011-06-30,Office of the Director of Commerce,42,Commerce,4,2011,42
437,29774477,167534,2008,Actual,Full Year,District Attorney,2008-06-30,District Attorney's Office,69,DAO,4,2011,69
421,26914328,175000,2011,Adopted Budget,Full Year,District Attorney,2011-06-30,District Attorney's Office,69,DAO,4,2011,69
428,26914328,175000,2011,Target Budget,Full Year,District Attorney,2011-06-30,District Attorney's Office,69,DAO,4,2011,69
410,28374328,211011,2011,Current Projection,Full Year,District Attorney,2011-06-30,District Attorney's Office,69,DAO,4,2011,69
141,9634660,268625,2008,Actual,Full Year,Division of Technology,2008-06-30,Office of Innovation and Technology,04,OIT,4,2011,04
283,17514280,334438,2011,Adopted Budget,Full Year,Division of Technology,2011-06-30,Office of Innovation and Technology,04,OIT,4,2011,04
283,17514280,535000,2011,Target Budget,Full Year,Division of Technology,2011-06-30,Office of Innovation and Technology,04,OIT,4,2011,04
258,17514280,586720,2011,Current Projection,Full Year,Division of Technology,2011-06-30,Office of Innovation and Technology,04,OIT,4,2011,04
156,9255784,1762220,2008,Actual,Full Year,Fairmount Park,2008-06-30,Fairmount Park Commission,17,,4,2011,17
0,0,0,2011,Adopted Budget,Full Year,Fairmount Park,2011-06-30,Fairmount Park Commission,17,,4,2011,17
0,0,0,2011,Target Budget,Full Year,Fairmount Park,2011-06-30,Fairmount Park Commission,17,,4,2011,17
0,0,0,2011,Current Projection,Full Year,Fairmount Park,2011-06-30,Fairmount Park Commission,17,,4,2011,17
170,10337578,16631,2008,Actual,Full Year,Finance,2008-06-30,Office of the Director of Finance,35,Finance,4,2011,35
144,7799767,17000,2011,Adopted Budget,Full Year,Finance,2011-06-30,Office of the Director of Finance,35,Finance,4,2011,35
144,7588274,10000,2011,Target Budget,Full Year,Finance,2011-06-30,Office of the Director of Finance,35,Finance,4,2011,35
140,7588274,8375,2011,Current Projection,Full Year,Finance,2011-06-30,Office of the Director of Finance,35,Finance,4,2011,35
2326,169912740,23708740,2008,Actual,Full Year,Fire,2008-06-30,Fire Department,13,Fire,4,2011,13
2327,169151934,19294000,2011,Adopted Budget,Full Year,Fire,2011-06-30,Fire Department,13,Fire,4,2011,13
2237,169403781,15734000,2011,Target Budget,Full Year,Fire,2011-06-30,Fire Department,13,Fire,4,2011,13
2146,171603781,27080170,2011,Current Projection,Full Year,Fire,2011-06-30,Fire Department,13,Fire,4,2011,13
1970,91950443,201814,2008,Actual,Full Year,First Judicial District,2008-06-30,First Judicial District,84,FJD,4,2011,84
1776,75934061,56000,2011,Adopted Budget,Full Year,First Judicial District,2011-06-30,First Judicial District,84,FJD,4,2011,84
